X,Y,OBJECTID,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PHONE_NUM,GLOBALID,WEBSITE
-82.905857353263897,39.973095618885701,5701749,3568 E BROAD ST,Lowe's ,Retail - Department Store,,,{6DD1F6D2-1A5C-4046-B8C0-0CFF6BC38C11},
-83.02381506853601,40.017830296572967,5701751,2781 OLENTANGY RIVER RD,Across the Field Store,Retail - Commercial/Retail,,,{4A9297FF-F63E-4741-ABD6-6C8FA1C649A9},
-83.047199482603745,39.989113608785182,5701752,1524 W 5TH AVE,Tuffy Tire & Auto Service Center,Retail - Services,,,{F599C58A-8BD6-4199-B220-DF41E9537431},
-82.823750970255247,40.08892523723302,5701757,5175 NEW ALBANY RD,Burger King,Retail - Restaurant,,,{A6CEDB4F-4549-47D0-A67C-AFB8A75CA397},
-82.995083196469523,39.924522656715538,5701758,1840 N HIGH ST,Austin Auto,Retail - Commercial/Retail,,,{9108EB6D-3B4D-40C2-91C6-44C3E0F7DAFF},
-83.127065517267226,39.919789395425347,5701759,1532 GEORGESVILLE RD,KFC,Retail - Restaurant,,6148513165,{3B0AE093-90DA-4226-A29A-4AF099E256A4},
-82.893900222644845,39.933331182274465,5701760,3960 GROVES RD,NevoTec Recycling,Retail - Commercial/Retail,,,{9F18498D-5ECB-4616-99E3-A01787DB67C7},
-82.961488808872943,40.058837419724568,5701761,4432 WALFORD ST,AmeriStop Food Mart,Retail - Convenience Store,,,{70F8065F-4FA2-4DC4-93FD-F3290731CE0A},
-82.969730213208905,40.010254651904468,5701762,2131 CLEVELAND AVE,Cupps Market,Retail - Commercial/Retail,,,{FA31BA15-C3E6-4BDE-A7EE-557B5EEE52A7},
-83.152002727045101,39.95161243104247,5701764,5688 W BROAD ST Unit UNIT B,Verizon Wireless ,Retail - Commercial/Retail,,,{CAEE2177-9CCA-4CCA-A902-FB7B4869A0E7},
-83.040364944458901,40.06386785718329,5701765,796 BETHEL RD,Cricket Wireless ,Retail - Commercial/Retail,,,{F3918B5E-E61C-4043-BD4B-853076E89BC5},
-82.841471287835645,39.953271862257289,5701766,5929 E MAIN ST,Crunch Gyms,Retail - Fitness Center,,,{B3BBA6B9-EBC7-449C-91C8-FBD7E0E6335B},
-83.011512468413386,40.017942172747006,5701767,20 ARCADIA AVE,Sahara Shisha Cafe,Retail - Restaurant,CBLD1712993,614-262-6666,{34E00ADA-99E1-4D45-9611-9F6C5B7D8BEA},
-82.890234521880757,39.944788164162567,5701768,3951 E LIVINGSTON AVE,Shop & Go,Retail - Convenience Store,Restaurant DB,,{D97D84CF-154B-44C7-BF42-4EFC2461BF4A},
-82.919824915481342,39.956943279005451,5701769,2946 E MAIN ST,Green Woods Flowers & Gifts,Retail - Commercial/Retail,,614-231-6320,{2C591426-2B52-47F4-A144-A8FE804669E9},
-82.834801788617639,39.981041108251461,5701770,6240 E BROAD ST,Chick-fil-A,Retail - Restaurant,,,{F52AF4A6-0903-49F2-BB32-E403AD7FFCF6},
-83.003672733519807,39.88319756583715,5701772,3889 GREAT SOUTHERN CT,Southern Gallery Barber & Beauty,Retail - Services,,,{C39065D0-827F-440C-864A-FD1795AAB455},
-83.087793197187963,39.95467650298864,5701773,3278 W BROAD ST,Great Western Motors,Retail - Commercial/Retail,,,{04E0D96A-61A5-4469-AB9E-C329087E1957},
-82.983752155905108,39.935836323333533,5701774,1351 PARSONS AVE,Dollar Tree,Retail - Commercial/Retail,,,{881151B2-7512-4E56-B794-6B5CEE36AFE8},
-83.057290360455809,40.065822932563542,5701775,5263 GODOWN RD,Boyd's Tire & Service,Retail - Services,,,{D8FE6652-DD3C-40B9-BC92-398EBE38B36F},
-83.00326405993853,39.976633569625591,5701776,698 N HIGH ST,Harvey & Ed's,Retail - Restaurant,,6146414040,{9ACE2642-D3BB-4657-AA2B-B4D0D2CF1283},
-82.969418835997601,39.949939030075718,5701777,1064 E LIVINGSTON AVE,Amy African Hair Braiding,Retail - Services,,,{7A208BE3-83A7-4E46-AD28-7DBCC6F8D463},
-83.087806356011981,39.942737471591883,5701778,3335 SULLIVANT AVE,Corcino Auto Repair,Retail - Services,,,{348E39D7-22DF-47D0-AE84-6A93DEA9E5FE},
-83.093890082986064,40.064526421642057,5701779,4777 SAWMILL RD,CVS,Retail - Commercial/Retail,,,{4D3F7839-25A7-43EB-9C10-19A3950D7CDB},
-82.987853874415364,40.117829368297208,5701780,1093 WORTHINGTON WOODS BLVD,Dragon Land,Retail - Restaurant,,6148479991,{34ACB468-C9C8-4AB4-A5BC-2DB8CDEF46D3},
-82.996073189511563,39.931345844600472,5701781,1501 S HIGH ST,Double D's Pub,Retail - Restaurant,,6144430333,{5F4396C8-2348-4F3D-A364-0B6B24805F41},
-82.817676561676137,39.984034280189462,5701782,6928 E BROAD ST,Domino's Pizza,Retail - Restaurant,Restaurant DB,6148450700,{40E72DAE-FEE2-4D06-9845-CDE9AD7051A6},
-83.052983350402599,39.930229337373106,5701784,2121 EAKIN RD,Subway,Retail - Restaurant,Restaurant DB,6142767822,{969C89D9-F041-4319-B748-2FDB22A66C05},
-82.983054841365174,39.94136885365613,5701786,1090 PARSONS AVE,Boost Mobile ,Retail - Commercial/Retail,,,{AF42F75A-3941-441F-8EB6-DAB011C28060},
-82.833997044927187,39.955953452560067,5701787,6080 E MAIN ST,ApplianceSmart,Retail - Commercial/Retail,,,{24E709D3-DB92-488E-A7A2-7D6070C50012},
-82.991980788355107,40.139608064748991,5701788,8665 SANCUS BLVD,Tilted Kilt Pub and Eatery,Retail - Restaurant,,,{D5952E5C-A5A7-48E4-9BDA-142C645E2467},
-82.968262362150099,39.975115137701991,5701789,436 N CHAMPION AVE,Royal Market,Retail - Convenience Store,Restaurant DB,,{1A15BD3A-AB2B-4A2A-8971-60E3DB86EE3D},
-82.988080432161283,40.023554118837076,5701793,899 E WEBER RD,Smith New & Used Tires,Retail - Commercial/Retail,,,{CFD16A81-96E7-4469-BBA0-0D5C516807C1},
-82.84785023307559,39.943834653725965,5701795,5518 E LIVINGSTON AVE,Hair Masters,Retail - Services,,,{854A8574-A628-494F-96CD-C4C8E289BBF3},
-83.142166566297931,39.943785561509266,5701797,5374 SULLIVANT AVE,Little Caesars ,Retail - Restaurant,,,{24B7716F-FF4E-47A5-A621-563E58A78E05},
-82.954050886887643,40.048451508863685,5701799,3912 CLEVELAND AVE,D'Africa Auto Used Tire Sales,Retail - Services,,,{1E035B34-829C-48AB-B28B-9995DB6D44A9},
-82.862093384367995,40.066166739017753,5701801,5352 HAMILTON RD,Subway,Retail - Restaurant,Restaurant DB,6148557805,{9D42A7D6-39E0-40CF-AF62-F1BD96790340},
-82.960242008561892,40.146296999298542,5701803,2148 POLARIS PKWY Unit 7,Lakeshore Learning Store ,Retail - Commercial/Retail,,,{3304AE7C-E3E0-40F6-A713-7B8743296560},
-83.131528915132918,40.073177923426051,5701807,5043 TUTTLE CROSSING BLVD UNIT 289,Teavana #28215,Retail - Restaurant,Restaurant DB,,{67C0BE32-5163-47C6-B0C3-A617DCB38230},
-83.014341713988401,39.93911024979662,5701810,1030 HARMON AVE,Bee Line Aligning Service,Retail - Commercial/Retail,,,{E6E34396-913F-4749-BB9B-E6EFDF1650A0},
-83.019442796995804,40.059534356196977,5701811,4764 N HIGH ST,Mine Body Sole Boutique,Retail - Commercial/Retail,,,{E077743D-06FF-4D35-9E75-2D4599342AE7},
-82.992465261491972,40.015009426852941,5701812,682 E HUDSON ST,Uniforms & More,Retail - Commercial/Retail,,,{D894D0D4-4E42-45E9-B3E6-08630723870D},
-82.993668160153192,40.13547755864731,5701815,515 LAZELLE RD,Yohan Pizza,Retail - Restaurant,,,{BFBA5BDF-B72A-4B56-85BE-E66F901C7A28},
-82.851379378368591,40.091935161029717,5701816,5165 WARNER RD,Engage Higher Degree Fitness,Retail - Fitness Center,,,{69DC34E0-DA4C-4B1A-84DB-6709CF7D0B72},
-83.131008121615878,40.075576950298519,5701819,5099 TUTTLE CROSSING BLVD,BP ,Retail - Gas Station,,,{4BAC8A15-A452-4EAB-A403-93D255470B77},
-83.095680431154619,39.942163612260003,5701821,3629 SULLIVANT AVE,La Michoacana,Retail - Specialty Food,,,{C1ECB9D0-CF05-400D-B137-FE2D4F794C10},
-83.02403038231418,39.952697344642701,5701822,923 SULLIVANT AVE,Under Aurora,Retail - Commercial/Retail,,,{E5473B3E-B5BB-44FB-B39E-8C4E0217848F},
-82.99271777560007,40.137085871705061,5701823,8481 SANCUS BLVD,Trinethra Supermarket,Retail - Restaurant,CHAN1705749,,{52B3EFE7-1A29-4ECF-BE81-C817F3C32BE6},
-83.087206339011004,40.112755377617454,5701827,2676 BILLINGSLEY RD,Originalalterations,Retail - Services,,,{F1D9E6F4-C263-428D-9309-2765D0C99F3D},
-82.986687077056743,40.099834973579831,5701828,6500 DOUBLETREE AVE,Crowne Plaza Columbus North,Retail - Hotel/Motel,,,{C1C74974-7048-4BAA-906F-BA5965B293D4},
-82.941550324579325,39.934105837175345,5701829,1960 INTEGRITY DR S,Allied Roofing,Retail - Services,,,{B2820CDC-8E81-4183-A4D1-EFB641563EEB},
-82.914540028494272,39.971580135699398,5701830,3245 E BROAD ST,C-1 Convenient One,Retail - Commercial/Retail,,,{916F0331-9466-4C3A-8539-2A47746C2BF3},
-83.151833759734771,39.972536264845168,5701831,5665 FEDER RD,Handels Ice Cream,Retail - Restaurant,,6148534464,{D5DB77A5-6B9E-48D4-8108-87F2EAD42922},
-82.978469962551429,40.145540086056279,5701832,1560 POLARIS PKWY,Barnes & Noble,Retail - Commercial/Retail,,,{A8CB50CD-04DB-475D-8A8D-5436E6EDC76C},
-82.940591575416832,40.058522335021237,5701833,2981 MORSE RD,Automotive Distributors,Retail - Commercial/Retail,,,{A208974B-19FB-4836-BB8E-EFD767207C71},
-83.032561730335303,39.988508963769675,5701834,984 W 5TH AVE,C K Nails,Retail - Services,,,{B2AAA99D-EB7F-47BB-BA33-FE29B1E3ADB7},
-83.067136938179743,39.93774408084299,5701835,2602 EAKIN RD,Pizza Chateau,Retail - Restaurant,,,{60F44779-AC54-4F44-8483-39D916ADBA56},
-83.102827301788764,39.943421672270432,5701836,480 EXCHANGE DR,Casino Self Storage,Retail - Services,,,{9FB179F4-4957-4442-AAEB-D7DC87D530A9},
-83.090454830426623,40.097476561349545,5701838,6390 SAWMILL RD,Tim Hortons,Retail - Restaurant,Restaurant DB,,{6429CBE2-3351-4369-BB06-FA44EAE2BA6D},
-82.96792384452695,39.985890405726266,5701839,1380 E 5TH AVE,Pittsburg Paints,Retail - Commercial/Retail,,,{E451D0C2-F761-44D9-B1C1-56347D5FAFD7},
-83.122850431969397,40.001584051819655,5701840,2340 WESTBELT DR,Quality Inn & Suites ,Retail - Hotel/Motel,,,{FB4EACC8-0E26-4310-A895-3CF9AC4BDC98},
-83.042580721507932,39.984921202718958,5701846,1381 W 3RD AVE,Third Ave Auto Avenue,Retail - Services,,,{EC549CD3-170C-40ED-AA8E-CF331A70CA32},
-82.95159844519614,40.085450902821137,5701849,5657 CLEVELAND AVE,Speedway,Retail - Gas Station,,,{75A2F990-501A-416F-8311-A141208AB406},
-83.026098318871647,40.028432787986794,5701851,3360 OLENTANGY RIVER RD,Kohl's,Retail - Department Store,,,{902C7CA5-2F2E-4AE4-95D2-F2CF7CF7C398},
-82.927519284356094,40.0526710105446,5701852,4490 SUNBURY RD,Lexus Car Wash,Retail - Services,,,{CC50A92A-D073-4CBB-AC7F-E527A06F2E64},
-83.119296220199075,39.996604131933701,5701855,2170 DIVIDEND DR,Appraisal & Consulting,Retail - Services,,,{53076806-8F26-41C1-9E39-247C500CDD6D},
-82.993145028459026,39.945844682676636,5701856,819 MOHAWK ST,The Old Mohawk,Retail - Restaurant,,,{3BB1D535-EABF-4E28-8299-92899483FA35},
-83.018932848600087,40.0682550256954,5701858,5212 N HIGH ST,Just Pies,Retail - Commercial/Retail,,,{28FA9F57-8524-4E18-A19A-B78C78901384},
-83.004516471989803,39.981162994895577,5701859,921 N HIGH ST,Paradise Garage Bicycle Shop,Retail - Commercial/Retail,,,{FD5AA346-F8A4-421F-91F6-52D02851A908},
-82.951779130269244,40.084659631025367,5701860,5615 CLEVELAND AVE,Buckeye Store,Retail - Commercial/Retail,,,{12A44E23-0710-4313-9026-AF4F066855F6},
-83.005449793285962,39.989518447542395,5701861,1350 N HIGH ST,Kroger,Retail - Grocery,,,{700BD41B-9BFB-4565-9FCC-282492E9B528},
-82.917896795645206,39.990505484480295,5701863,3248 E 11TH AVE,Map Screen & Direct Printing,Retail - Services,,,{83EB1E44-9CA8-4A84-9ABD-44A3011FB74E},
-82.996224602513351,39.934573581570298,5701864,1351 S HIGH ST,Graumlich Funeral Home,Retail - Services,,,{DCB0182D-B794-495A-BD8D-A46112977380},
-82.998636115469026,39.963764292787019,5701867,77 E GAY ST,Plantain Café,Retail - Restaurant,,,{D5FB5530-4A27-4FC7-AAA6-EF568C2F6C8B},
-83.063773864300046,40.088979763437813,5701868,6490 FIESTA DR,Vellus Products ,Retail - Commercial/Retail,,,{56E965B9-B810-40ED-A476-EA1916BB6FC8},
-83.004561239121813,39.986043356533287,5701869,22 E 4TH AVE Unit 3B,Enso Tattoo,Retail - Services,,,{4049A7E4-DFC8-4623-8434-C81C9C7D861F},
-82.895862226713476,39.946702153764434,5701870,3766 E LIVINGSTON AVE,Time Warner Cable,Retail - Commercial/Retail,,,{D9FEA085-D507-43EE-8F72-7CD3D9918CE8},
-83.010091559599431,40.011151380370805,5701871,2392 N HIGH ST,Bubble Tea,Retail - Restaurant,CHAN1709237,,{356332A4-8F5F-4871-898A-B1C3D540204C},
-83.028148994692614,39.915815980487814,5701872,910 FRANK RD,Quick Fuel,Retail - Gas Station,,,{37FC5AED-ADF8-45B5-994A-92D25AA4DC21},
-83.000169096674114,40.055043509282747,5701874,4428 INDIANOLA AVE,Portia's Cafe,Retail - Restaurant,,,{C6735F2C-6B47-40CB-8A63-CCF3D48E0F6F},
-83.010064204697471,40.117824165478851,5701875,195 E CAMPUS VIEW BLVD,Mirchi Columbus Indian Restaurant,Retail - Restaurant,,,{33800C62-FBE5-464D-B51F-57EF28F80E5D},
-82.83262367523804,39.954458488499448,5701876,6111 E MAIN ST,ATeam Transmissions,Retail - Services,,,{902CC6EA-3D2A-473B-A2A3-3B697927CA0E},
-83.011379383694603,40.015275211435103,5701878,2600 N HIGH ST,Rendezvous Hair Salon,Retail - Services,,,{BC8B343F-5B0B-4FF2-8FD4-4C26DA17B915},
-82.830835406642791,39.923492307490434,5701879,2765 BRICE RD,Lev's Pawn Shop,Retail - Commercial/Retail,,,{F8F45C25-D2C2-4A58-8AFB-753EFFDBF1E6},
-83.015636079713062,40.028978795777483,5701880,3277 N HIGH ST,Bernie's Body Shop,Retail - Services,,,{FDE626CE-81A4-4683-A876-14AFC33630D9},
-82.983474749735336,39.935944530197453,5701883,1348 PARSONS AVE,Closet,Retail - Restaurant,,6144450803,{D55A28F8-D967-451C-8074-4650CAED41FC},
-82.944877211500383,40.082710645335034,5701885,2769 NORTHLAND PLAZA DR,Donatos Pizza,Retail - Restaurant,,6148950111,{96EC8656-83FD-4D6F-A2C3-2CC22EE8BDC7},
-82.998239652305131,39.951022574886359,5701886,550 S HIGH ST,High Line Car House,Retail - Services,,,{8AA239AB-9721-4692-979D-5B209D6BF941},
-83.128637192320951,39.919284682157716,5701888,1540 GEORGESVILLE RD,Advance Auto Parts,Retail - Commercial/Retail,,,{AF88EA85-B71E-4F22-87E8-EBEF639B1DE3},
-82.98105933388409,40.014617481548591,5701891,1080 E HUDSON ST,Hudson Market,Retail - Grocery,,6142677045,{D7F6E979-8AD4-419F-BB5D-1E0268621E85},
-83.059357298141961,40.06516527099221,5701892,1514 BETHEL RD,On Tap Pub,Retail - Restaurant,,,{550BD46F-7125-4578-8EF5-311C7253400A},
-82.995471194361045,39.943943433485252,5701893,897 CITY PARK AVE,Roosters,Retail - Restaurant,,,{802E2363-0FC1-4E1E-98D9-BA02EF69DA58},
-83.094724357966896,39.969292758837085,5701894,730 N WILSON RD,Traditional Hardwood Floors,Retail - Commercial/Retail,,,{E6415142-8F32-46BC-A21D-2320ECFEEE9E},
-82.954183358805153,40.107986024567211,5701895,6800 OAK CREEK DR,Stor All Self Storage,Retail - Services,,,{DAECA6DB-F308-473A-AC05-09BA3D4ECF0D},
-82.999572542044433,40.075901614156862,5701899,5435 BYERS CIR W,Cosmetic Auto Restoration,Retail - Services,,,{4AF6A671-F2AD-4C5A-B8EA-969E70F1DA9C},
-82.997150864142213,39.966356361822832,5701901,171 N 4TH ST,Elevator Brewing Company,Retail - Restaurant,,6142280500,{DEC70C49-9823-4D7F-87FD-544505CC0FFE},
-83.040147885979735,39.988896757550322,5701903,1280 W 5TH AVE,Pak Mail,Retail - Services,,,{8CF71D06-B885-45BD-B4D9-E7DC152419E3},
-82.928644529495827,39.99535196874384,5701904,2935 SWITZER AVE,Handley Mechanical Insulation,Retail - Services,,,{C22CB994-5FE7-454E-960F-DE1716F70412},
-82.834126274371556,39.942026779750343,5701906,6065 E LIVINGSTON AVE,The Car Doctors,Retail - Services,,,{1D2B2946-8596-4DB9-AB0D-6A1FE276C254},
-83.071075473036913,39.944230090698476,5701907,2714 SULLIVANT AVE,Food Mart ,Retail - Commercial/Retail,,,{68C5C756-1B17-4126-AAF1-61AFD0964C97},
-83.08710333544218,40.066394252024494,5701909,2554 BETHEL RD,Comstation,Retail - Services,,,{073F8D84-9A05-4CBB-B95B-05C4470BE4DD},
-83.059861419661871,40.065209537105673,5701911,1528 BETHEL RD,Envy Skin Gallery,Retail - Services,,,{700909B0-9D25-41C7-874A-CE8B9632C94C},
-82.979445687456433,40.06167532283267,5701912,1492 MORSE RD,Mai's Beauty Salon,Retail - Services,,,{CBA8D883-1F7B-4090-A007-F6C5029DDC45},
-83.006606691918464,39.968248479253525,5701916,171 W NATIONWIDE BLVD,Jimmy John's,Retail - Restaurant,,6147158401,{28C8F93B-D11D-439E-8408-C8C6CC8D439B},
-82.992278568532953,39.934296470412697,5701918,1380 S 4TH ST,Buckeye Market,Retail - Commercial/Retail,,,{00C5D3C1-7ECD-40CF-8045-DDB5BE7B49D1},
-83.142585710920628,39.939784569182031,5701919,552 NORTON RD,Sunoco,Retail - Gas Station,,,{2F64434E-2E27-4AAF-9D9A-CFEDEF9C6F20},
-83.141611152556337,39.941349221973589,5701921,5467 NORTON CENTER,La Mariposa Bridal,Retail - Commercial/Retail,,,{82CF6D9F-7035-4511-B21C-4E80C7F3F247},
-83.007999320505178,40.000469567291759,5701922,1866 N HIGH ST,Sta Travel University District,Retail - Services,,,{90B124D4-E4B0-40A5-8A53-29F686EA62C2},
-83.082883100788379,40.093380591683029,5701923,3500 W DUBLIN-GRANVILLE RD,Majestic Nails,Retail - Services,,,{973C653E-7F7F-4A66-8222-997EF3592679},
-83.033773673641903,39.95478919239909,5701925,1270 W TOWN ST,Van's Carry Out,Retail - Commercial/Retail,,,{6CE8615D-83D4-4BE4-8FE6-ED29B46481FB},
-82.931412756951488,39.998992806360704,5701926,2901 AIRPORT DR,Courtyard Columbus Airport,Retail - Hotel/Motel,,,{74880479-A884-44B3-B79B-692D6EC52CB2},
-82.965274702095584,39.919619676794035,5701927,2230 LOCKBOURNE RD,D & D Motors,Retail - Commercial/Retail,,,{1BEB69FC-C6F0-45B6-A060-A39C50FB70C3},
-82.959588389117712,40.146338387417472,5701929,2170 POLARIS PKWY Unit 16,Mellow Mushroom,Retail - Restaurant,,,{2B9FD689-CA80-4FC8-9E52-BDA6212CAF3A},
-83.063011407716814,39.945305082250961,5701933,2405 SULLIVANT AVE,Cliff's Tires,Retail - Services,,,{72330342-C49A-4E5F-8A05-69AD7517F8D8},
-83.016387721703836,39.927447792538636,5701934,1575 HARMON AVE,Builders Trash Service,Retail - Services,,,{047F539F-0DE8-4A3B-9811-DCFCD24BD395},
-82.962086213739695,40.02516359326885,5701936,2811 WESTERVILLE RD,L K Express Auto Body,Retail - Services,,,{B02062BD-BD84-421D-A467-12D367E4B7D8},
-82.982377390804899,39.967001189970304,5701940,705 E LONG ST,E'Voluer Barber Studio,Retail - Services,CHAN1709051,,{98D076D0-FE90-4965-9C5D-DC322EEE7A20},
-83.065895088179076,40.117674665674635,5701941,1862 HARD RD,Fireside Florist,Retail - Commercial/Retail,,,{FED6B612-800E-42BF-BF8E-DDE7EA4A25A6},
-82.91536835974793,40.053431476950706,5701942,4155 THE STRAND,Michael Kors,Retail - Commercial/Retail,,,{2D60C18E-5FC7-4610-9534-F98B32697DBA},
-82.815742318677493,39.931242432561959,5701946,6900 AMERICANA PKWY,Armor Paving & Sealing,Retail - Services,,,{0FAAE2F9-F48B-471E-A81A-32144810C4C9},
-82.99769727774617,40.07440190317196,5701947,5346 SINCLAIR RD,Sinclair Mart,Retail - Commercial/Retail,,,{0281C035-5FC9-47E9-BFF6-FA18C84A1673},
-83.003027736685894,39.975346502695189,5701948,636 N HIGH ST,Clover On High,Retail - Commercial/Retail,,,{922F7C87-B4CA-44DB-B898-1CE679CB4E52},
-83.090551233276656,40.104179532601307,5701949,6700 SAWMILL RD,Einstein Bros Bagels,Retail - Restaurant,,6147642907,{20389CCE-368E-4FA7-85AA-8C40810C3E2E},
-83.075372520757199,39.985983146605712,5701950,2958 MCKINLEY AVE,Spiro's,Retail - Restaurant,,,{A63A95C8-212B-4593-9A24-3CB59BBC1C8E},
-82.999157792755554,40.048795815137822,5701953,800 E COOKE RD,Service Packaging Center,Retail - Services,,,{F24CE30F-B079-4D08-BDED-6E27B6955B22},
-83.139128986688547,39.913311768995193,5701955,1929 LONE EAGLE ST,B & B Truck & Trailer Repair,Retail - Services,,,{00756605-48EA-4AD2-99FC-DB44DA40EF37},
-83.154587201449175,40.004272949103019,5701958,5466 ROBERTS RD,Flyers Pizza ,Retail - Restaurant,,6145290123,{0E800334-068E-49EB-A3B2-14A133E5B55F},
-82.945963704787061,39.919440662847073,5701959,2100 REFUGEE RD,G-Cor Automotive Corporation,Retail - Services,,,{FA460566-E325-411B-895D-4B105E4438C0},
-83.044021088105637,39.984987912697719,5701960,1433 W 3RD AVE,Third & Hollywood,Retail - Restaurant,,,{A805BD10-6B1A-4960-A82E-2C1B7B1B114E},
-82.912846612097155,39.980815349667829,5701961,414 STELZER RD,Best Car Ohio,Retail - Commercial/Retail,,,{65D31AA6-A2DF-4DC2-AFC9-F9B6E7DCCD81},
-82.945945346669646,39.94603908451603,5701962,1165 ALUM CREEK DR,Oberfield's ,Retail - Commercial/Retail,,,{5D507782-3189-4527-9398-A6CB0F68EA8E},
-82.994601696330065,39.951648827808228,5701967,525 S 4TH ST,Juergens German Bakery & Restaurant,Retail - Restaurant,,6142246858,{5D0B8D53-BFB3-48EE-BEB7-65BEB22ED248},
-82.957301078650787,39.985536966237653,5701968,1800 E 5TH AVE,Loeb Electric,Retail - Commercial/Retail,,,{CF976E16-0B76-475D-92EA-BD24D9F4F3CE},
-83.078109193130231,40.058527444246806,5701970,2226 W HENDERSON RD,Bento Go,Retail - Restaurant,,,{90DB0901-45BE-496E-B883-D227B49EB3AD},
-83.051851241649771,39.988939613987903,5701971,1689 W 5TH AVE,Qdoba Mexican Grill,Retail - Restaurant,,,{E1CEDADE-21F0-4659-8849-CF8BFBD046C7},
-82.952008596885833,40.10835400361659,5701972,6767 SCHROCK HILL CT,Ramada Columbus/Polaris,Retail - Hotel/Motel,,,{CC45433C-54E8-4265-9546-6EEA4413AAB0},
-83.050034875945386,40.063018919866941,5701974,1161 BETHEL RD UNIT 101A,Bethel Grove Offices,Retail - Services,,,{906D810B-41B5-4F4B-9AB9-5A42F8787901},
-82.9141942829892,40.04909336584052,5701976,4022 TOWNSFAIR WAY  Unit J100,Fado Irish Pub Columbus,Retail - Restaurant,,6144180066,{2A2F18BB-F539-42DF-8BAD-F548A5AA96E8},
-83.088607686170249,40.114842846476158,5701978,2762 SAWBURY BLVD,Body Evolution Fitness,Retail - Services,,,{66000663-D2E0-4644-9778-7D0258AF7883},
-82.847786061413274,39.944409850637236,5701980,5506 E LIVINGSTON AVE,Dollar Drive Variety Store,Retail - Commercial/Retail,,,{4D78E4A3-C393-4DCB-83B4-65E7C0E211A0},
-83.004429282494954,39.980649660023133,5701982,895 N HIGH ST,The Rossi Bar & Kitchen,Retail - Restaurant,,,{7ACC409C-BD3B-4B9F-B8C8-817E9D41A6E0},
-82.984881610232236,39.935691653345685,5701983,414 FREBIS AVE,Beer Dock Drive-Thru,Retail - Commercial/Retail,,,{58122654-E551-406F-929F-28DA0D1371BD},
-82.92920313580909,40.001963224045262,5701985,1536 N CASSADY AVE,Turbulence Sports Lounge,Retail - Restaurant,,,{AA4F0642-61EA-49C5-90A1-B49947971CC9},
-82.975639472143257,40.088048997238118,5701987,5919 KARL RD,Universal Fashion Foods,Retail - Mixed Use,Restaurant DB,,{D6F6DDED-63C9-4706-8A5A-B1D8E7FB6278},
-83.013837339625695,40.024772903969009,5701988,3070 N HIGH ST,Four Seas Asian Foodservice,Retail - Specialty Food,,,{F8740496-55DB-4530-9F28-5F1405E537E5},
-82.984901339878732,39.923694959975059,5701989,1931 PARSONS AVE,M V P Pharmacy,Retail - Commercial/Retail,,,{22AEC803-367B-4BE5-9357-16267148515D},
-82.94727298013828,39.957808164830979,5701991,1940 E MAIN ST,Spot Free Car Wash,Retail - Services,,,{26CF37B2-24EB-4CC8-83ED-0BC97340C174},
-83.049412648597112,40.049628216366457,5701992,4460 KENNY RD,De Santis Flowers & Gifts,Retail - Commercial/Retail,,,{0AB39A1D-E4B9-4665-B7E1-5B5E125AFE7A},
-82.875070979360444,39.914667829445477,5701994,4535 REFUGEE RD,Phase Three Auto,Retail - Commercial/Retail,,,{9D43AB35-666D-4824-8684-EA8AFB4D4F83},
-82.97403155783303,40.032151738097213,5701995,1476 OAKLAND PARK AVE,Colleen's Collectables,Retail - Commercial/Retail,,,{90E42055-0208-494B-8B4B-A1590F93C506},
-82.829738384207005,39.926740226109025,5701997,2662 BRICE RD,Half Price Books,Retail - Commercial/Retail,,,{F04835FA-371F-4F15-917D-132498E3CAC9},
-82.952361941463408,40.085799336119962,5701999,2454 E DUBLIN-GRANVILLE RD,Roosters,Retail - Restaurant,,,{0D3B32D5-39ED-4EBB-B0C4-0529C1FC2EF8},
-82.885521803618332,40.057077093920462,5702000,4300 MORSE RD,Germain Nissan,Retail - Commercial/Retail,,,{27B13C14-8E40-443C-B41A-E5A1353755A1},
-82.882328676546507,39.912596456070354,5702002,4273 EASTLAND SQUARE DR,Spinners,Retail - Services,,,{3FCE7F93-93CB-4CB4-BA4B-9D14C5122D83},
-83.070223174464843,40.0561585140848,5702003,1880 W HENDERSON RD,Easton Shoes,Retail - Commercial/Retail,,,{9F0CD061-6E43-4FFC-BF8B-068527731EC4},
-83.120876074236193,39.917408764045014,5702004,1693 HOLT RD,Mean Bean,Retail - Commercial/Retail,,,{5588D465-D9EB-448E-9B84-8598757FDEF5},
-83.048303974932381,39.996111385923314,5702006,1897 NORTHWEST BLVD,Arlington Marathon,Retail - Gas Station,,,{990071F9-5F1B-498E-8AB1-F39F29325D77},
-83.038589618751473,39.963504484707443,5702008,1379 MCKINLEY AVE,Canel Roofing & Construction,Retail - Services,,,{82E3B20B-F858-4581-8007-E5FB70B48D51},
-82.880716641756663,39.92237688358572,5702009,2573 S HAMILTON RD,Sally Beauty Supply,Retail - Commercial/Retail,,,{F76C6426-B08D-4E72-90C2-30DA71ACECF6},
-82.824943187588232,39.917710903275633,5702011,3100 DELTA MARINE DR,Columbus Diesel Supply,Retail - Commercial/Retail,,,{7CA42A3F-1B6F-4C6E-89A5-35BE8350C574},
